1.2760e-01,8.6320e-01,0.0000e+00
4.1780e-01,-1.6610e-01,0.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
4.1780e-01,-1.6610e-01,0.0000e+00
4.6820e-01,-4.0170e-01,0.0000e+00
5.2010e-01,-7.0790e-01,0.0000e+00
2.5720e-01,4.3980e-01,-1.0000e+00
4.3790e-01,-2.7230e-01,-1.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
1.2720e-01,8.6300e-01,0.0000e+00
4.1780e-01,-1.6610e-01,0.0000e+00
4.7300e-01,-4.3860e-01,-1.0000e+00
5.1100e-01,-6.7680e-01,-1.0000e+00
2.3440e-01,5.2070e-01,-1.0000e+00
3.9550e-01,-7.7500e-02,-1.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
5.2450e-01,-7.6230e-01,0.0000e+00
2.2410e-01,5.5070e-01,-1.0000e+00
3.0800e-01,2.6220e-01,0.0000e+00
3.7940e-01,-2.6000e-03,0.0000e+00
4.7850e-01,-4.6170e-01,-1.0000e+00
3.6280e-01,6.1400e-02,0.0000e+00
4.6260e-01,-3.7370e-01,0.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
5.2320e-01,-7.3090e-01,0.0000e+00
2.8160e-01,3.5120e-01,-1.0000e+00
4.0300e-01,-9.8200e-02,0.0000e+00
4.4430e-01,-2.9620e-01,-1.0000e+00
5.0900e-01,-6.4220e-01,-1.0000e+00
5.2580e-01,-7.9080e-01,0.0000e+00
2.0230e-01,6.1560e-01,-1.0000e+00
3.1820e-01,2.1990e-01,-1.0000e+00
4.6820e-01,-4.0170e-01,0.0000e+00
1.2680e-01,8.6600e-01,0.0000e+00
5.2450e-01,-7.6230e-01,0.0000e+00
3.0940e-01,2.4490e-01,-1.0000e+00
3.6240e-01,6.7600e-02,0.0000e+00
4.0320e-01,-1.1100e-01,-1.0000e+00
4.6700e-01,-4.2260e-01,-2.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
5.1590e-01,-6.9050e-01,0.0000e+00
5.2910e-01,-8.0820e-01,0.0000e+00
1.9240e-01,6.6200e-01,-1.0000e+00
3.8820e-01,-6.1500e-02,-1.0000e+00
4.2470e-01,-2.1670e-01,-1.0000e+00
4.8280e-01,-4.9750e-01,-1.0000e+00
5.2160e-01,-7.4030e-01,-1.0000e+00
2.4560e-01,4.8490e-01,-1.0000e+00
2.9730e-01,3.0870e-01,0.0000e+00
3.3740e-01,1.4150e-01,-1.0000e+00
3.8200e-01,-1.3700e-02,0.0000e+00
4.4850e-01,-3.0120e-01,0.0000e+00
5.1100e-01,-6.7680e-01,-2.0000e+00
5.2830e-01,-7.8210e-01,0.0000e+00
1.9180e-01,6.8670e-01,0.0000e+00
2.3630e-01,5.0350e-01,-1.0000e+00
3.7190e-01,2.4800e-02,0.0000e+00
4.8910e-01,-5.0460e-01,0.0000e+00
5.0530e-01,-6.1740e-01,-1.0000e+00
5.1780e-01,-7.2230e-01,-1.0000e+00
5.2650e-01,-8.2000e-01,0.0000e+00
1.8140e-01,6.9180e-01,-1.0000e+00
3.1870e-01,2.1240e-01,-1.0000e+00
4.5020e-01,-3.3370e-01,-1.0000e+00
5.1270e-01,-6.6560e-01,0.0000e+00
5.2450e-01,-7.6230e-01,-1.0000e+00
1.8340e-01,7.0510e-01,0.0000e+00
3.5420e-01,9.5700e-02,0.0000e+00
3.6380e-01,-6.4000e-02,-2.0000e+00
4.4460e-01,-2.8710e-01,0.0000e+00
4.6820e-01,-4.0170e-01,0.0000e+00
4.8870e-01,-5.1020e-01,0.0000e+00
5.0590e-01,-6.1220e-01,0.0000e+00
5.2010e-01,-7.0790e-01,0.0000e+00
1.8390e-01,7.1510e-01,0.0000e+00
4.0340e-01,-1.2620e-01,-1.0000e+00
5.0700e-01,-6.5640e-01,-2.0000e+00
2.5880e-01,4.2230e-01,-1.0000e+00
2.9910e-01,2.8630e-01,-1.0000e+00
3.3670e-01,1.5620e-01,-1.0000e+00
3.7110e-01,3.0600e-02,0.0000e+00
3.9680e-01,-8.7800e-02,-1.0000e+00
4.2480e-01,-2.0350e-01,-1.0000e+00
4.5100e-01,-3.1250e-01,0.0000e+00
4.8830e-01,-5.1470e-01,-1.0000e+00
4.9940e-01,-6.0780e-01,-2.0000e+00
5.1510e-01,-6.9580e-01,-1.0000e+00
5.2830e-01,-7.7850e-01,0.0000e+00
1.7550e-01,7.1720e-01,-1.0000e+00
2.3200e-01,4.2790e-01,-2.0000e+00
3.2790e-01,1.8260e-01,-1.0000e+00
3.6280e-01,6.1400e-02,0.0000e+00
4.3790e-01,-2.7230e-01,-1.0000e+00
4.6260e-01,-3.7380e-01,0.0000e+00
4.7780e-01,-4.7020e-01,-1.0000e+00
4.9760e-01,-5.6200e-01,0.0000e+00
5.2320e-01,-7.3090e-01,0.0000e+00
1.7740e-01,7.2700e-01,0.0000e+00
2.1290e-01,5.8680e-01,-1.0000e+00
2.8860e-01,3.2940e-01,-1.0000e+00
4.7370e-01,-4.2850e-01,0.0000e+00
4.8790e-01,-5.1850e-01,-1.0000e+00
4.9980e-01,-6.0430e-01,-2.0000e+00
5.1670e-01,-6.8550e-01,0.0000e+00
5.2450e-01,-7.6230e-01,-1.0000e+00
1.7940e-01,7.4880e-01,0.0000e+00
3.1750e-01,2.3050e-01,0.0000e+00
3.4670e-01,1.1790e-01,-1.0000e+00
4.2480e-01,-1.9920e-01,-1.0000e+00
4.2460e-01,-2.1610e-01,-1.0000e+00
4.6450e-01,-3.8570e-01,-1.0000e+00
4.7720e-01,-4.7750e-01,-2.0000e+00
4.9760e-01,-5.6200e-01,-1.0000e+00
5.1830e-01,-7.1850e-01,-1.0000e+00
5.2580e-01,-7.9080e-01,0.0000e+00
2.0300e-01,3.1750e-01,-3.0000e+00
3.9550e-01,-6.7200e-02,0.0000e+00
4.1780e-01,-1.6610e-01,0.0000e+00
4.3820e-01,-2.6080e-01,0.0000e+00
4.8760e-01,-5.2180e-01,-2.0000e+00
5.0020e-01,-6.0120e-01,-2.0000e+00
5.1100e-01,-6.7680e-01,-2.0000e+00
5.2000e-01,-7.4850e-01,-1.0000e+00
3.3590e-01,1.6490e-01,0.0000e+00
3.8760e-01,-3.8500e-02,0.0000e+00
4.1070e-01,-1.3460e-01,0.0000e+00
4.3160e-01,-2.2740e-01,0.0000e+00
4.5080e-01,-3.1640e-01,0.0000e+00
4.8380e-01,-4.8360e-01,0.0000e+00
4.9760e-01,-5.6200e-01,-1.0000e+00
5.0980e-01,-6.3670e-01,0.0000e+00
5.2190e-01,-7.7570e-01,0.0000e+00
1.2720e-01,8.6300e-01,0.0000e+00
1.7370e-01,7.5610e-01,0.0000e+00
1.9700e-01,4.8470e-01,-3.0000e+00
2.6840e-01,3.9890e-01,-1.0000e+00
3.5450e-01,8.6100e-02,-1.0000e+00
3.7970e-01,-1.1300e-02,0.0000e+00
4.2480e-01,-1.9590e-01,0.0000e+00
4.4490e-01,-2.8270e-01,0.0000e+00
4.8730e-01,-5.2460e-01,-2.0000e+00
5.0050e-01,-5.9850e-01,-1.0000e+00
5.1220e-01,-6.6910e-01,-1.0000e+00
5.2230e-01,-7.3630e-01,0.0000e+00
1.2720e-01,8.6300e-01,0.0000e+00
1.7200e-01,7.5820e-01,0.0000e+00
2.6670e-01,4.1300e-01,0.0000e+00
3.1910e-01,2.0740e-01,-1.0000e+00
3.4840e-01,1.1220e-01,-1.0000e+00
3.7180e-01,1.4200e-02,-1.0000e+00
4.8340e-01,-4.8900e-01,-1.0000e+00
4.9760e-01,-5.6200e-01,-1.0000e+00
5.0340e-01,-6.3180e-01,-2.0000e+00
5.1470e-01,-6.9860e-01,-1.0000e+00
5.2450e-01,-7.6230e-01,-1.0000e+00
2.0270e-01,6.4400e-01,0.0000e+00
2.3350e-01,5.3170e-01,0.0000e+00
2.6030e-01,4.2990e-01,-1.0000e+00
3.1800e-01,2.2700e-01,0.0000e+00
3.4500e-01,1.3120e-01,0.0000e+00
3.6380e-01,3.8600e-02,-1.0000e+00
3.9290e-01,-4.4300e-02,0.0000e+00
4.3190e-01,-2.2120e-01,0.0000e+00
4.6230e-01,-3.8010e-01,-1.0000e+00
4.7890e-01,-4.5510e-01,0.0000e+00
5.1330e-01,-6.6230e-01,0.0000e+00
1.6400e-01,7.5340e-01,-1.0000e+00
1.9870e-01,6.4580e-01,-1.0000e+00
3.6280e-01,6.1400e-02,0.0000e+00
4.2790e-01,-1.8900e-01,0.0000e+00
4.6700e-01,-4.2260e-01,-2.0000e+00
4.8300e-01,-4.9370e-01,-1.0000e+00
4.9760e-01,-5.6200e-01,-1.0000e+00
5.1590e-01,-6.9050e-01,0.0000e+00
5.1970e-01,-7.5070e-01,-1.0000e+00
5.2910e-01,-8.0820e-01,0.0000e+00
1.2720e-01,8.6300e-01,0.0000e+00
1.6700e-01,7.6260e-01,0.0000e+00
1.9370e-01,6.5680e-01,-1.0000e+00
2.5630e-01,4.5260e-01,0.0000e+00
3.0800e-01,2.6220e-01,0.0000e+00
3.2850e-01,1.7140e-01,-1.0000e+00
3.5470e-01,8.3200e-02,-1.0000e+00
3.9570e-01,-8.5600e-02,-1.0000e+00
4.3130e-01,-2.4380e-01,-1.0000e+00
4.3820e-01,-2.6170e-01,0.0000e+00
4.6310e-01,-3.8990e-01,-1.0000e+00
4.8920e-01,-5.2700e-01,-1.0000e+00
5.2220e-01,-7.7370e-01,0.0000e+00
-2.2600e-02,5.4710e-01,-3.0000e+00
2.3480e-01,5.7890e-01,0.0000e+00
2.5010e-01,4.6740e-01,-1.0000e+00
2.7800e-01,3.6980e-01,-1.0000e+00
3.4670e-01,1.0370e-01,-1.0000e+00
3.7160e-01,1.9900e-02,-1.0000e+00
4.2470e-01,-2.1670e-01,-2.0000e+00
4.4470e-01,-2.9040e-01,0.0000e+00
4.5610e-01,-3.6200e-01,-1.0000e+00
4.7350e-01,-4.3120e-01,0.0000e+00
4.8850e-01,-5.7950e-01,-2.0000e+00
5.0770e-01,-6.5080e-01,-1.0000e+00
5.1820e-01,-7.1970e-01,-1.0000e+00
5.2680e-01,-7.8580e-01,0.0000e+00
1.6460e-01,7.6590e-01,0.0000e+00
1.8940e-01,6.6390e-01,-1.0000e+00
2.4640e-01,4.7420e-01,-1.0000e+00
2.7660e-01,3.8290e-01,0.0000e+00
2.9840e-01,2.9450e-01,-1.0000e+00
3.4570e-01,1.2340e-01,0.0000e+00
4.0280e-01,-1.1960e-01,-1.0000e+00
4.2180e-01,-2.8580e-01,-2.0000e+00
4.3300e-01,-3.6620e-01,-2.0000e+00
4.5110e-01,-5.2050e-01,-2.0000e+00
1.9450e-01,6.7890e-01,0.0000e+00
2.2450e-01,5.9290e-01,0.0000e+00
2.6760e-01,4.0400e-01,-1.0000e+00
3.1000e-01,2.2010e-01,-2.0000e+00
3.2860e-01,1.2850e-01,-2.0000e+00
3.4600e-01,3.9500e-02,-2.0000e+00
3.5530e-01,-4.8000e-02,-2.0000e+00
4.1870e-01,-4.5910e-01,-2.0000e+00
4.2730e-01,-5.3530e-01,-2.0000e+00
4.2860e-01,-5.9790e-01,-2.0000e+00
5.1040e-01,-6.8060e-01,-2.0000e+00
5.2730e-01,-8.1630e-01,0.0000e+00
1.6220e-01,7.6830e-01,0.0000e+00
1.9330e-01,6.8290e-01,0.0000e+00
1.9900e-01,5.7810e-01,-2.0000e+00
2.1260e-01,4.7600e-01,-2.0000e+00
2.3910e-01,3.9250e-01,-2.0000e+00
3.0350e-01,1.1570e-01,-2.0000e+00
3.1310e-01,2.5300e-02,-2.0000e+00
3.2240e-01,-6.2400e-02,-2.0000e+00
3.3790e-01,-1.4850e-01,-2.0000e+00
3.7710e-01,-3.9570e-01,-2.0000e+00
3.8750e-01,-4.7400e-01,-2.0000e+00
3.9660e-01,-5.5020e-01,-2.0000e+00
4.0400e-01,-6.2420e-01,-2.0000e+00
1.5480e-01,7.6790e-01,-2.0000e+00
1.0960e-01,6.3970e-01,-3.0000e+00
2.0540e-01,5.7590e-01,-2.0000e+00
1.9640e-01,4.7460e-01,-3.0000e+00
2.4410e-01,3.8550e-01,-2.0000e+00
2.4200e-01,1.9010e-01,-3.0000e+00
2.6120e-01,9.9600e-02,-3.0000e+00
3.0530e-01,-1.6330e-01,-3.0000e+00
3.1950e-01,-2.5350e-01,-2.0000e+00
3.4560e-01,-4.1060e-01,-2.0000e+00
3.6560e-01,-5.6550e-01,-2.0000e+00
3.8050e-01,-6.3960e-01,-2.0000e+00
5.2780e-01,-7.8110e-01,0.0000e+00
1.3580e-01,7.5840e-01,-3.0000e+00
1.2540e-01,6.4930e-01,-3.0000e+00
1.3360e-01,5.5000e-01,-3.0000e+00
1.7250e-01,3.6020e-01,-3.0000e+00
1.8700e-01,2.6710e-01,-3.0000e+00
1.9380e-01,1.6890e-01,-3.0000e+00
2.2730e-01,8.4700e-02,-3.0000e+00
2.3890e-01,-4.4000e-03,-3.0000e+00
2.5630e-01,-9.2100e-02,-3.0000e+00
2.8770e-01,-2.6260e-01,-3.0000e+00
3.0150e-01,-3.4510e-01,-3.0000e+00
3.2500e-01,-5.0450e-01,-2.0000e+00
3.3470e-01,-5.7970e-01,-2.0000e+00
3.4990e-01,-6.5510e-01,-2.0000e+00
5.2450e-01,-7.9690e-01,0.0000e+00
1.1850e-01,8.6000e-01,0.0000e+00
1.0000e-01,7.4450e-01,-2.0000e+00
9.7500e-02,5.3570e-01,-3.0000e+00
1.1440e-01,4.3960e-01,-3.0000e+00
1.3780e-01,3.4600e-01,-3.0000e+00
1.5220e-01,2.5230e-01,-3.0000e+00
2.2310e-01,-1.0720e-01,-3.0000e+00
2.4120e-01,-1.9240e-01,-3.0000e+00
2.8220e-01,-4.4130e-01,-3.0000e+00
2.9380e-01,-5.1680e-01,-2.0000e+00
1.2720e-01,8.6300e-01,0.0000e+00
3.4100e-02,6.3240e-01,-3.0000e+00
1.3470e-01,5.4300e-01,-3.0000e+00
7.8700e-02,4.2430e-01,-3.0000e+00
1.0300e-01,3.3130e-01,-3.0000e+00
1.1700e-01,2.3930e-01,-3.0000e+00
1.3880e-01,1.4520e-01,-3.0000e+00
1.8590e-01,6.6400e-02,-3.0000e+00
1.8970e-01,-1.2260e-01,-3.0000e+00
2.0690e-01,-2.0880e-01,-3.0000e+00
2.3800e-01,-3.7580e-01,-3.0000e+00
1.6230e-01,6.5370e-01,-3.0000e+00
1.5880e-01,4.4060e-01,-3.0000e+00
1.0520e-01,1.3080e-01,-3.0000e+00
1.3770e-01,-5.0300e-02,-3.0000e+00
1.7380e-01,-2.2430e-01,-3.0000e+00
2.0490e-01,-3.8930e-01,-3.0000e+00
2.3780e-01,-5.5190e-01,-2.0000e+00
5.2180e-01,-7.7580e-01,0.0000e+00
1.4510e-01,7.5600e-01,-2.0000e+00
-5.2100e-02,5.7990e-01,-2.0000e+00
7.0000e-04,4.9470e-01,-3.0000e+00
2.4000e-02,2.9950e-01,-3.0000e+00
6.2300e-02,1.1430e-01,-3.0000e+00
8.3500e-02,2.3400e-02,-3.0000e+00
1.1540e-01,-1.5000e-01,-3.0000e+00
1.4060e-01,-2.4020e-01,-3.0000e+00
1.7260e-01,-4.0790e-01,-3.0000e+00
2.0610e-01,-5.6810e-01,-2.0000e+00
2.1740e-01,-6.4490e-01,-2.0000e+00
2.3360e-01,-7.1950e-01,-1.0000e+00
1.2720e-01,8.6300e-01,-1.0000e+00
1.5400e-01,7.5750e-01,-2.0000e+00
1.8310e-01,6.5760e-01,-2.0000e+00
-7.5200e-02,4.7780e-01,-2.0000e+00
4.8000e-03,1.9010e-01,-3.0000e+00
-2.3400e-02,2.1380e-01,-3.0000e+00
6.2600e-02,-8.1900e-02,-3.0000e+00
8.2000e-02,-1.6950e-01,-3.0000e+00
1.2440e-01,-3.4130e-01,-3.0000e+00
1.4010e-01,-4.2420e-01,-3.0000e+00
-1.9420e-01,2.9240e-01,-2.0000e+00
1.6670e-01,-5.9220e-01,-2.0000e+00
1.1850e-01,8.6000e-01,0.0000e+00
1.5490e-01,7.5720e-01,-2.0000e+00
5.4500e-02,6.0930e-01,-3.0000e+00
-9.9800e-02,4.6670e-01,-2.0000e+00
-7.2300e-02,3.6120e-01,-3.0000e+00
-3.0600e-02,1.7410e-01,-3.0000e+00
6.3100e-02,9.6400e-02,-3.0000e+00
4.8400e-02,-1.8600e-01,-3.0000e+00
1.0760e-01,-4.4080e-01,-3.0000e+00
1.2230e-01,-5.2200e-01,-3.0000e+00
1.3560e-01,-5.8980e-01,-2.0000e+00
1.7700e-01,-6.7800e-01,-2.0000e+00
1.7160e-01,-7.5310e-01,-1.0000e+00
1.2720e-01,8.6300e-01,-1.0000e+00
7.6400e-02,6.1790e-01,-3.0000e+00
-1.3470e-01,4.3970e-01,-2.0000e+00
-1.1580e-01,3.4480e-01,-3.0000e+00
-5.9000e-03,-1.1460e-01,-3.0000e+00
6.2000e-03,-1.9210e-01,-3.0000e+00
3.3400e-02,-2.8940e-01,-3.0000e+00
5.1300e-02,-3.7400e-01,-3.0000e+00
1.0370e-01,-6.1840e-01,-2.0000e+00
1.2290e-01,-6.9520e-01,-1.0000e+00
5.2300e-01,-7.6990e-01,-1.0000e+00
1.5650e-01,7.5620e-01,-2.0000e+00
1.9130e-01,6.4950e-01,-2.0000e+00
-1.5220e-01,3.2800e-01,-3.0000e+00
-1.3370e-01,2.3420e-01,-3.0000e+00
-1.1010e-01,1.4850e-01,-3.0000e+00
-9.7600e-02,5.2800e-02,-3.0000e+00
-6.9300e-02,-4.1700e-02,-3.0000e+00
-5.3400e-02,-2.0040e-01,-3.0000e+00
1.8100e-02,-3.9110e-01,-3.0000e+00
5.0500e-02,-5.5750e-01,-3.0000e+00
7.1900e-02,-6.3560e-01,-2.0000e+00
1.0210e-01,-7.8820e-01,0.0000e+00
1.2660e-01,8.6190e-01,-2.0000e+00
-2.4370e-01,5.0490e-01,-1.0000e+00
-2.1540e-01,4.0650e-01,-2.0000e+00
-1.8630e-01,3.1460e-01,-2.0000e+00
